0 , 27.80 , -0.37 , 10
1 , 27.04 , -0.08 , 10
2 , 27.29 , 0.05 , 10
4 , 26.78 , -0.04 , 10
5 , 26.27 , -0.02 , 10
6 , 26.02 , -0.02 , 10
8 , 27.29 , -0.06 , 10
9 , 27.04 , 0.01 , 10
10 , 27.29 , -0.13 , 15
12 , 27.04 , -0.04 , 15
13 , 27.55 , -0.08 , 15
14 , 29.08 , -0.02 , 15
16 , 29.59 , 0.02 , 15
17 , 29.34 , -0.15 , 15
18 , 28.82 , -0.06 , 15
20 , 28.82 , -0.04 , 15
21 , 29.59 , -0.19 , 20
22 , 29.34 , -0.22 , 20
23 , 29.85 , -0.15 , 20
25 , 29.59 , -0.20 , 20
26 , 31.12 , -0.20 , 20
27 , 30.87 , -0.12 , 20
29 , 31.12 , -0.19 , 20
30 , 31.63 , -0.14 , 20
31 , 31.89 , -0.22 , 25
33 , 31.89 , -0.26 , 25
34 , 32.91 , -0.21 , 25
35 , 33.67 , -0.25 , 25
37 , 34.18 , -0.28 , 25
38 , 34.95 , -0.22 , 25
39 , 34.44 , -0.16 , 25
41 , 34.44 , -0.28 , 25
42 , 34.18 , -0.39 , 30
43 , 34.44 , -0.34 , 30
45 , 34.95 , -0.40 , 30
46 , 35.20 , -0.32 , 30
47 , 35.46 , -0.35 , 30
48 , 35.71 , -0.41 , 30
50 , 36.22 , -0.39 , 30
51 , 37.24 , -0.35 , 30
52 , 37.50 , -0.46 , 35
54 , 38.27 , -0.41 , 35
55 , 39.03 , -0.39 , 35
56 , 38.78 , -0.41 , 35
58 , 39.54 , -0.40 , 35
59 , 41.07 , -0.39 , 35
60 , 41.33 , -0.38 , 35
62 , 43.11 , -0.40 , 35
63 , 42.86 , -0.49 , 40
64 , 44.39 , -0.55 , 40
66 , 44.64 , -0.49 , 40
67 , 45.41 , -0.53 , 40
68 , 46.43 , -0.52 , 40
70 , 46.69 , -0.46 , 40
71 , 47.96 , -0.55 , 40
72 , 48.22 , -0.55 , 40
73 , 48.47 , -0.62 , 45
75 , 49.75 , -0.53 , 45
76 , 50.26 , -0.65 , 45
77 , 51.02 , -0.56 , 45
79 , 51.53 , -0.59 , 45
80 , 52.04 , -0.50 , 45
81 , 52.55 , -0.51 , 45
83 , 52.81 , -0.63 , 45
84 , 53.83 , -0.78 , 50
85 , 54.59 , -0.65 , 50
87 , 54.85 , -0.67 , 50
88 , 55.36 , -0.66 , 50
89 , 56.38 , -0.67 , 50
91 , 56.64 , -0.71 , 50
92 , 57.40 , -0.74 , 50
93 , 57.15 , -0.64 , 50
95 , 57.91 , -0.75 , 55
96 , 58.68 , -0.81 , 55
97 , 60.21 , -0.70 , 55
98 , 60.97 , -0.73 , 55
100 , 60.72 , -0.71 , 55
101 , 62.25 , -0.72 , 55
102 , 62.25 , -0.85 , 55
104 , 63.01 , -0.77 , 55
105 , 63.78 , -0.86 , 60
106 , 64.80 , -0.89 , 60
108 , 65.57 , -0.94 , 60
109 , 65.31 , -0.90 , 60
110 , 66.59 , -0.85 , 60
112 , 66.84 , -0.90 , 60
113 , 67.35 , -0.88 , 60
114 , 67.86 , -0.89 , 60
116 , 68.63 , -0.59 , 55
117 , 67.35 , -0.64 , 55
118 , 67.61 , -0.57 , 55
120 , 67.35 , -0.53 , 55
121 , 67.86 , -0.53 , 55
122 , 68.12 , -0.59 , 55
123 , 67.61 , -0.60 , 55
125 , 67.61 , -0.64 , 55
126 , 67.86 , -0.61 , 55
127 , 67.35 , -0.50 , 55
129 , 67.86 , -0.55 , 55
130 , 67.86 , -0.70 , 55
131 , 68.12 , -0.64 , 55
133 , 68.12 , -0.57 , 55
134 , 67.86 , -0.58 , 55
135 , 68.12 , -0.54 , 55
137 , 68.12 , -0.53 , 55
138 , 68.63 , -0.52 , 55
139 , 67.86 , -0.64 , 55
141 , 67.61 , -0.69 , 55
142 , 68.12 , -0.57 , 55
143 , 68.12 , -0.51 , 55
145 , 68.12 , -0.56 , 55
146 , 67.86 , -0.56 , 55
147 , 68.63 , -0.49 , 55
148 , 68.88 , -0.60 , 55
150 , 68.88 , -0.62 , 55
151 , 68.63 , -0.60 , 55
152 , 68.63 , -0.52 , 55
154 , 68.37 , -0.62 , 55
155 , 68.63 , -0.63 , 55
156 , 68.63 , -0.60 , 55
158 , 68.37 , -0.62 , 55
159 , 68.63 , -0.57 , 55
160 , 68.12 , -0.54 , 55
162 , 68.63 , -0.56 , 55
163 , 68.12 , -0.55 , 55
164 , 68.37 , -0.61 , 55
166 , 68.63 , -0.52 , 55
167 , 68.88 , -0.58 , 55
168 , 68.63 , -0.63 , 55
170 , 69.39 , -0.58 , 55
171 , 68.88 , -0.57 , 55
172 , 69.14 , -0.59 , 55
173 , 69.39 , -0.58 , 55
175 , 68.88 , -0.58 , 55
176 , 69.65 , -0.52 , 55
177 , 67.61 , -0.61 , 55
179 , 66.08 , -0.55 , 55
180 , 65.31 , -0.57 , 55
181 , 65.06 , -0.61 , 55
183 , 65.06 , -0.70 , 55
184 , 64.29 , -0.63 , 55
185 , 65.06 , -0.63 , 55
187 , 66.08 , -0.63 , 55
188 , 65.31 , -0.57 , 55
189 , 66.08 , -0.59 , 55
191 , 65.57 , -0.50 , 55
192 , 66.33 , -0.59 , 55
193 , 66.33 , -0.58 , 55
195 , 66.08 , -0.45 , 55
196 , 65.82 , -0.58 , 55
197 , 66.84 , -0.65 , 55
198 , 66.59 , -0.51 , 55
200 , 66.33 , -0.51 , 55
201 , 66.84 , -0.60 , 55
202 , 66.84 , -0.54 , 55
204 , 66.59 , -0.63 , 55
205 , 67.10 , -0.59 , 55
206 , 66.84 , -0.62 , 55
208 , 67.10 , -0.53 , 55
209 , 66.84 , -0.51 , 55
210 , 66.59 , -0.64 , 55
212 , 66.84 , -0.56 , 55
213 , 66.59 , -0.50 , 55
214 , 66.84 , -0.53 , 55
216 , 66.84 , -0.56 , 55
217 , 66.84 , -0.59 , 55
218 , 67.35 , -0.54 , 55
220 , 67.35 , -0.65 , 55
221 , 66.59 , -0.64 , 55
222 , 67.61 , -0.54 , 55
223 , 67.10 , -0.50 , 55
225 , 67.86 , -0.58 , 55
226 , 67.61 , -0.62 , 55
227 , 67.61 , -0.52 , 55
229 , 67.10 , -0.62 , 55
230 , 67.35 , -0.59 , 55
231 , 67.35 , -0.56 , 55
233 , 66.84 , -0.44 , 55
234 , 67.35 , -0.63 , 55
235 , 66.84 , -0.60 , 55
237 , 67.10 , -0.58 , 55
238 , 66.84 , -0.58 , 55
239 , 67.10 , -0.61 , 55
241 , 67.10 , -0.45 , 55
242 , 66.33 , -0.60 , 55
243 , 66.59 , -0.51 , 55
244 , 66.08 , -0.60 , 55
246 , 66.84 , -0.49 , 55
247 , 66.84 , -0.58 , 55
248 , 66.59 , -0.64 , 55
250 , 66.84 , -0.54 , 55
251 , 66.59 , -0.52 , 55
252 , 66.59 , -0.66 , 55
254 , 66.33 , -0.54 , 55
255 , 67.10 , -0.53 , 55
256 , 66.84 , -0.60 , 55
258 , 66.84 , -0.65 , 55
259 , 66.84 , -0.60 , 55
260 , 66.84 , -0.58 , 55
262 , 67.10 , -0.61 , 55
263 , 66.33 , -0.55 , 55
264 , 67.10 , -0.51 , 55
266 , 66.84 , -0.60 , 55
267 , 66.59 , -0.66 , 55
268 , 66.33 , -0.54 , 55
269 , 66.08 , -0.50 , 55
271 , 66.59 , -0.59 , 55
272 , 66.59 , -0.57 , 55
273 , 66.84 , -0.44 , 55
275 , 67.10 , -0.58 , 55
276 , 66.59 , -0.63 , 55
277 , 66.08 , -0.61 , 55
279 , 65.82 , -0.62 , 55
280 , 66.33 , -0.65 , 55
281 , 66.33 , -0.62 , 55
283 , 66.33 , -0.54 , 55
284 , 66.33 , -0.57 , 55
285 , 66.59 , -0.65 , 55
287 , 66.84 , -0.57 , 55
288 , 67.10 , -0.45 , 55
289 , 66.59 , -0.58 , 55
291 , 66.33 , -0.55 , 55
292 , 66.59 , -0.56 , 55
293 , 66.33 , -0.56 , 55
294 , 66.08 , -0.67 , 55
296 , 66.33 , -0.60 , 55
297 , 66.59 , -0.48 , 55
298 , 66.84 , -0.60 , 55
300 , 66.33 , -0.61 , 55
301 , 66.33 , -0.50 , 55
302 , 66.33 , -0.52 , 55
304 , 66.59 , -0.61 , 55
305 , 66.59 , -0.59 , 55
306 , 66.84 , -0.58 , 55
308 , 66.84 , -0.61 , 55
309 , 66.59 , -0.58 , 55
310 , 66.84 , -0.55 , 55
312 , 66.33 , -0.60 , 55
313 , 67.35 , -0.60 , 55
314 , 66.84 , -0.55 , 55
316 , 67.10 , -0.52 , 55
317 , 66.84 , -0.57 , 55
318 , 66.33 , -0.57 , 55
319 , 66.84 , -0.51 , 55
321 , 66.59 , -0.59 , 55
322 , 66.84 , -0.59 , 55
323 , 66.84 , -0.58 , 55
325 , 66.59 , -0.50 , 55
326 , 66.59 , -0.60 , 55
327 , 67.35 , -0.59 , 55
329 , 67.10 , -0.51 , 55
330 , 67.10 , -0.58 , 55
331 , 67.10 , -0.64 , 55
333 , 66.84 , -0.56 , 55
334 , 67.35 , -0.55 , 55
335 , 67.10 , -0.57 , 55
337 , 67.10 , -0.64 , 55
338 , 66.08 , -0.60 , 55
339 , 66.84 , -0.55 , 55
341 , 66.59 , -0.56 , 55
342 , 66.84 , -0.57 , 55
343 , 67.10 , -0.50 , 55
344 , 66.84 , -0.60 , 55
346 , 66.84 , -0.60 , 55
347 , 66.33 , -0.64 , 55
348 , 66.08 , -0.43 , 55
350 , 66.08 , -0.61 , 55
351 , 66.59 , -0.54 , 55
352 , 66.33 , -0.48 , 55
354 , 65.82 , -0.58 , 55
355 , 66.59 , -0.66 , 55
356 , 66.84 , -0.61 , 55
358 , 66.59 , -0.54 , 55
359 , 67.10 , -0.62 , 55
360 , 66.84 , -0.53 , 55
362 , 66.33 , -0.53 , 55
363 , 66.59 , -0.58 , 55
364 , 67.10 , -0.63 , 55
366 , 67.10 , -0.56 , 55
367 , 66.59 , -0.49 , 55
368 , 66.59 , -0.55 , 55
369 , 66.84 , -0.57 , 55
371 , 67.10 , -0.50 , 55
372 , 66.59 , -0.59 , 55
373 , 66.59 , -0.57 , 55
375 , 66.84 , -0.49 , 55
376 , 66.59 , -0.54 , 55
377 , 66.33 , -0.65 , 55
379 , 66.33 , -0.60 , 55
380 , 66.59 , -0.53 , 55
381 , 66.84 , -0.55 , 55
383 , 66.84 , -0.53 , 55
384 , 66.84 , -0.61 , 55
385 , 65.82 , -0.51 , 55
387 , 66.33 , -0.59 , 55
388 , 66.08 , -0.54 , 55
389 , 66.59 , -0.57 , 55
391 , 66.33 , -0.60 , 55
392 , 66.84 , -0.61 , 55
393 , 66.59 , -0.62 , 55
394 , 66.84 , -0.46 , 55
396 , 66.84 , -0.56 , 55
397 , 66.59 , -0.63 , 55
398 , 66.84 , -0.55 , 55
400 , 66.84 , -0.62 , 55
401 , 66.59 , -0.61 , 55
402 , 66.33 , -0.55 , 55
404 , 66.33 , -0.52 , 55
405 , 66.33 , -0.59 , 55
406 , 66.33 , -0.67 , 55
408 , 66.33 , -0.57 , 55
409 , 66.08 , -0.56 , 55
410 , 65.57 , -0.51 , 55
412 , 65.82 , -0.59 , 55
413 , 66.33 , -0.44 , 55
414 , 66.59 , -0.56 , 55
416 , 66.59 , -0.56 , 55
417 , 66.59 , -0.54 , 55
418 , 66.08 , -0.57 , 55
419 , 66.33 , -0.63 , 55
421 , 67.10 , -0.61 , 55
422 , 66.84 , -0.56 , 55
423 , 66.59 , -0.57 , 55
425 , 66.59 , -0.59 , 55
426 , 66.33 , -0.53 , 55
427 , 66.33 , -0.57 , 55
429 , 66.59 , -0.61 , 55
430 , 66.33 , -0.61 , 55
431 , 66.59 , -0.54 , 55
433 , 66.59 , -0.57 , 55
434 , 66.59 , -0.61 , 55
435 , 67.10 , -0.57 , 55
437 , 66.59 , -0.48 , 55
438 , 66.59 , -0.55 , 55
439 , 66.59 , -0.57 , 55
441 , 66.08 , -0.60 , 55
442 , 66.33 , -0.60 , 55
443 , 66.08 , -0.70 , 55
444 , 66.59 , -0.61 , 55
446 , 66.59 , -0.55 , 55
447 , 66.08 , -0.53 , 55
448 , 66.08 , -0.59 , 55
450 , 65.82 , -0.55 , 55
451 , 66.08 , -0.57 , 55
452 , 65.31 , -0.57 , 55
454 , 65.57 , -0.54 , 55
455 , 66.08 , -0.44 , 55
456 , 66.08 , -0.60 , 55
458 , 66.08 , -0.54 , 55
459 , 65.82 , -0.51 , 55
460 , 65.82 , -0.59 , 55
462 , 66.33 , -0.67 , 55
463 , 65.57 , -0.55 , 55
464 , 66.33 , -0.57 , 55
465 , 65.82 , -0.57 , 55
467 , 66.33 , -0.55 , 55
468 , 66.08 , -0.56 , 55
469 , 66.59 , -0.57 , 55
471 , 66.59 , -0.63 , 55
472 , 65.82 , -0.50 , 55
473 , 66.33 , -0.50 , 55
475 , 66.84 , -0.61 , 55
476 , 66.33 , -0.59 , 55
477 , 66.59 , -0.58 , 55
479 , 66.33 , -0.65 , 55
480 , 66.08 , -0.56 , 55
481 , 66.84 , -0.57 , 55
483 , 66.84 , -0.58 , 55
484 , 66.59 , -0.61 , 55
485 , 65.82 , -0.53 , 55
487 , 66.84 , -0.65 , 55
488 , 66.08 , -0.65 , 55
489 , 66.59 , -0.67 , 55
490 , 66.84 , -0.60 , 55
492 , 66.08 , -0.60 , 55
493 , 66.59 , -0.62 , 55
494 , 66.59 , -0.55 , 55
496 , 66.33 , -0.53 , 55
497 , 66.08 , -0.56 , 55
498 , 65.82 , -0.53 , 55
500 , 66.59 , -0.61 , 55
501 , 66.33 , -0.61 , 55
502 , 66.08 , -0.59 , 55
504 , 66.84 , -0.66 , 55
505 , 66.33 , -0.57 , 55
506 , 65.82 , -0.58 , 55
508 , 65.82 , -0.58 , 55
509 , 65.82 , -0.56 , 55
510 , 65.82 , -0.65 , 55
512 , 66.08 , -0.61 , 55
513 , 66.08 , -0.61 , 55
514 , 66.08 , -0.51 , 55
515 , 65.82 , -0.58 , 55
517 , 66.33 , -0.56 , 55
518 , 65.82 , -0.60 , 55
519 , 66.08 , -0.51 , 55
521 , 66.08 , -0.58 , 55
522 , 65.57 , -0.57 , 55
523 , 66.08 , -0.61 , 55
525 , 66.08 , -0.65 , 55
526 , 65.31 , -0.61 , 55
527 , 65.82 , -0.56 , 55
529 , 66.08 , -0.54 , 55
530 , 66.08 , -0.60 , 55
531 , 65.82 , -0.57 , 55
533 , 65.57 , -0.55 , 55
534 , 65.57 , -0.57 , 55
535 , 65.82 , -0.59 , 55
537 , 65.57 , -0.62 , 55
538 , 66.08 , -0.55 , 55
539 , 65.82 , -0.59 , 55
540 , 65.57 , -0.59 , 55
542 , 65.82 , -0.53 , 55
543 , 65.82 , -0.55 , 55
544 , 65.57 , -0.65 , 55
546 , 65.57 , -0.56 , 55
547 , 65.57 , -0.55 , 55
548 , 65.31 , -0.60 , 55
550 , 65.57 , -0.57 , 55
551 , 65.31 , -0.50 , 55
552 , 64.80 , -0.55 , 55
554 , 65.06 , -0.80 , 55
555 , 65.57 , -0.54 , 55
556 , 65.31 , -0.58 , 55
558 , 65.31 , -0.54 , 55
559 , 65.82 , -0.67 , 55
560 , 66.08 , -0.55 , 55
562 , 66.08 , -0.51 , 55
563 , 66.08 , -0.59 , 55
564 , 65.31 , -0.56 , 55
565 , 65.31 , -0.50 , 55
567 , 65.57 , -0.63 , 55
568 , 65.31 , -0.64 , 55
569 , 65.82 , -0.57 , 55
571 , 65.31 , -0.54 , 55
572 , 65.57 , -0.56 , 55
573 , 65.82 , -0.56 , 55
575 , 65.57 , -0.54 , 55
576 , 65.82 , -0.64 , 55
577 , 65.82 , -0.67 , 55
579 , 65.57 , -0.57 , 55
580 , 66.33 , -0.47 , 55
581 , 65.82 , -0.58 , 55
583 , 66.33 , -0.57 , 55
584 , 66.08 , -0.53 , 55
585 , 66.08 , -0.68 , 55
587 , 64.80 , -0.55 , 55
588 , 65.31 , -0.65 , 55
589 , 65.82 , -0.53 , 55
590 , 65.82 , -0.61 , 55
592 , 66.33 , -0.58 , 55
593 , 65.57 , -0.52 , 55
594 , 65.82 , -0.52 , 55
596 , 65.57 , -0.59 , 55
597 , 65.57 , -0.60 , 55
598 , 65.31 , -0.51 , 55
600 , 65.57 , -0.53 , 55
601 , 65.82 , -0.59 , 55
602 , 65.57 , -0.50 , 55
604 , 64.80 , -0.56 , 55
605 , 65.06 , -0.87 , 55
606 , 65.57 , -0.64 , 55
608 , 65.57 , -0.64 , 55
609 , 66.08 , -0.53 , 55
610 , 65.57 , -0.55 , 55
612 , 65.82 , -0.50 , 55
613 , 65.82 , -0.56 , 55
614 , 66.08 , -0.61 , 55
615 , 65.57 , -0.58 , 55
617 , 66.33 , -0.57 , 55
618 , 65.31 , -0.53 , 55
619 , 65.31 , -0.57 , 55
621 , 65.57 , -0.60 , 55
622 , 64.55 , -0.54 , 55
623 , 65.31 , -0.85 , 55
625 , 65.31 , -0.63 , 55
626 , 66.08 , -0.47 , 55
627 , 66.08 , -0.56 , 55
629 , 65.57 , -0.68 , 55
630 , 66.59 , -0.55 , 55
631 , 65.82 , -0.57 , 55
633 , 66.08 , -0.65 , 55
634 , 66.08 , -0.55 , 55
635 , 65.82 , -0.54 , 55
637 , 65.82 , -0.56 , 55
638 , 65.82 , -0.60 , 55
